id,sku,short_description,Tên SP,price,Quantity_sold,list_price,price_usd,discount,discount_rate,review_count,order_count,inventory_status,is_visible,rating_avg,brand_name,Date
162750857,9222802302054,"Thiết kế tinh tế cùng với công suất 1.5 HPMáy Lạnh Sharp Inverter 1.5 HP AH-X13ZW sở hữu những đường nét thiết kế mạnh mẽ và tông màu trắng sang trọng phù hợp với nhiều phong cách nội thất khác nhau,...",Máy Lạnh Sharp Inverter 1.5 HP AH-X13ZW - Chỉ giao tại HCM,7270000,9.0,8290000,,1020000,12,4,,available,,3.8,"{'id': 19912, 'name': 'Sharp', 'slug': 'sharp'}",2022-11-17
74893159,2811022591777,"Thông tin chi tiết:Loại sản phẩm: Remote điều khiển từ xa TVThương hiệu TV tương thích: LGChủng loại linh kiện: Grade A - Loại tốtDòng TV tương thích: Smart TV, Tivi thông minh hệ điều hành WEBO...","Magic Remote Điều Khiển Dành Cho Smart TV, Tivi Thông Minh LG AN-MR18BA Chuột Bay, Nhận Giọng Nói ",423000,,423000,,0,0,0,,available,,0.0,"{'id': 111461, 'name': 'OEM', 'slug': 'oem'}",2022-11-17
95917817,8789786835429,"Giặt cảm biến thông minh AI Wash tự động tối ưu lượng nước giặt xả, lượng nước và thời gian giặtMáy giặt Samsung AI Inverter 9kg WW90TP44DSH/SV ứng dụng công nghệ AI Wash hiện đại với 4 cảm biến có t...",Máy giặt Samsung AI Inverter 9kg WW90TP44DSH/SV - Chỉ giao Hà Nội,8099000,8.0,8099000,,0,0,2,,available,,5.0,"{'id': 18802, 'name': 'Samsung', 'slug': 'samsung'}",2022-11-17
123548222,8261923619197,"       GIÁ TREO MÀN HÌNH MÁY TÍNH F80 / Giá đỡ màn hình máy tính - XOAY 360 - HÀNG NHẬP KHẨU    CHẤT LIỆU: Giá treo màn hình máy tính NB F80 / giá đỡ màn hình   + Sắt, Hợp kim nhôm sơn tĩnh điện...",Giá treo màn hình máy tính F80 - Xoay 360 độ ,276900,3.0,276900,,0,0,0,,available,,0.0,"{'id': 168073, 'name': 'North Bayou', 'slug': 'north-bayou'}",2022-11-17
137542627,3353497937868,"Sản phẩm Remote Điều khiển chuột bay giọng nói G20S SmartTV, TV Box, PC- Full Box là hàng mới nguyên tem nguyên hộp chất lượng cao được cửa hàng chúng tôi cam kết:- Cam kết sản phẩm mới nguyên tem mác...","Remote Điều khiển chuột bay giọng nói G20S SmartTV, TV Box, PC- Full Box",136000,11.0,136000,,0,0,0,,available,,0.0,"{'id': 111461, 'name': 'OEM', 'slug': 'oem'}",2022-11-17
114985006,6165424077938,Công nghệ lành lạnh kép Hybrid Cooling phân bổ đều khí lạnh trong tủTủ lạnh Sharp Inverter 525 lít SJ-FX600V-SL phân bổ khí lạnh đồng đều đến mọi ngách nhờ công nghệ làm lạnh kép Hybrid Cooling. Thự...,Tủ lạnh Sharp Inverter 525 lít SJ-FX600V-SL - Chỉ giao Hà Nội,18090000,,29000000,,10910000,38,0,,available,,0.0,"{'id': 19912, 'name': 'Sharp', 'slug': 'sharp'}",2022-11-17
114447990,6478847024866,"       Đầu thu truyền hình số mặt đất DVB T2 VTC T201 Đầy đủ phụ kiện đi kèm.   Thiết kế nhỏ gọn, an toan, tiết kiệm cho người sử dụng;   Tự động chuyển đôi giữa hệ PAL/NTSC;   Lưu trữ lên tới ...",Đầu Thu Truyền Hình Số Mặt Đất DVB T2 VTC T201 Model 2021,399000,5.0,399000,,0,0,1,,available,,4.0,"{'id': 52725, 'name': 'VTC', 'slug': 'vtc'}",2022-11-17
95944668,2749168443620,"Lọc sạch bụi bẩn, đem đến bầu không khí trong lành nhờ tấm lọc bụi mịn PM 2.5Điều Hòa Casper 12000 BTU LC-12FS32 được trang bị tấm lọc bụi mịn PM 2.5 giúp lọc các bụi có kích thước siêu nhỏ, mang đến...",Điều Hòa Casper 12000 Btu LC-12FS32 - Chỉ giao Hà Nội,6590000,,6590000,,0,0,0,,available,,0.0,"{'id': 48688, 'name': 'Casper', 'slug': 'casper'}",2022-11-17
50438593,4827382394734,"Chân đế máy giặt tủ lạnh inox lõi bê tông nặng 5kg chống rung lắc- Sản phẩm có thiết kế dặc biệt (trọng lượng chân đế 5kg), dành riêng cho máy giặt cửa ngang, cửa trên: có tốc độ vòng quay, kích thướ...",Chân đế máy giặt tủ lạnh inox lõi bê tông nặng 5kg chống rung lắc,128000,1.0,128000,,0,0,2,,available,,1.5,"{'id': 111461, 'name': 'OEM', 'slug': 'oem'}",2022-11-17
29601707,1504063728554,"THÔNG TIN CHI TIẾTTên sản phẩmRemote máy lạnh, máy điều hòaCông dụngĐiều khiển từ xa cho máy lạnh DAIKINLoại phụ kiệnHàng thay thếDòng máy lạnh tương thíchFTNE, FTE, ARC423A Series...","Remote Điều Khiển Dùng Cho Máy Lạnh, Điều Hòa DAIKIN FTNE25MV1V9, FTE35LV1V, ARC423A5, ARC423A6",69000,60.0,69000,,0,0,8,,available,,5.0,"{'id': 111461, 'name': 'OEM', 'slug': 'oem'}",2022-11-17
52700440,9629229856024,"Lá tản nhiệt sử dụng chất liệu Hydrophilic Aluminum giúp bay hơi nhanh tăng hiệu quả làm lạnh Chế độ hẹn giờ tắt tiện lợi, tiết kiệm điện năng, cắt giảm chi phí đáng kể Sử dụng Gas R410A năng suất làm...",Máy Lạnh Asanzo 1.5 HP S12N66 - Chỉ Giao tại HCM,5990000,,6790000,,800000,12,0,,available,,0.0,"{'id': 47599, 'name': 'Asanzo', 'slug': 'asanzo'}",2022-11-17
200653247,9411247261294,"Kiểu dáng nổi bật, sang trọngMáy lạnh TCL Inverter 1.5 HP TAC-13CSI/KE88N có thiết kế thanh lịch, mới mẻ kết hợp vỏ ngoài màu trắng tinh tế với 1 đường viền nâu nhạt tạo điểm nhấn trên thân máy. Kiểu...",Máy lạnh TCL Inverter 1.5 HP TAC-13CSI/KE88N - Hàng chính hãng,6460000,2.0,8990000,,2530000,28,0,,available,,0.0,"{'id': 27932, 'name': 'TCL', 'slug': 'tcl'}",2022-11-17
115444964,8518373665614,"Tất cả sản phẩm đều được test và đóng gói nghiêm chỉnh trước khi chuyển cho kháchHình sản phẩm là hình thật Shop chụp 100% không sao chép hình trên mạng , không lấy hình nhà sản xuất , hình thực tế 10...",Remote dành cho Máy Lạnh SANYO Nội Địa NHẬT,150000,7.0,150000,,0,0,2,,available,,5.0,"{'id': 111461, 'name': 'OEM', 'slug': 'oem'}",2022-11-17
119445351,7070650177972,"Kích thước: 1,8M đuôi dài 2,5MChất liệu: Vải chống thấm độ bền cao, có chun co giãn ở miệng, ống nước xả (đuôi) dài.Bạt bảo dưỡng chất lượng cao, phục vụ cho việc vệ sinh, bảo dưỡng điều hòa không khí...",Túi vệ sinh máy lạnh treo tường,119000,2.0,119000,,0,0,1,,available,,5.0,"{'id': 111461, 'name': 'OEM', 'slug': 'oem'}",2022-11-17
28619068,3017559247395,"THÔNG TIN CHI TIẾTLoại sản phẩmRemote máy lạnh, máy điều hòaChủng loại phụ kiệnHàng thay thếCông dụngĐiều khiển từ xa cho máy lạnh PanasonicVật liệuNhựa ABS (Acrylonirile Butadiene...","Remote Điều Khiển Cho Máy Lạnh, Điều Hòa Panasonic A75C4137, A75C2913, CS-E9EKU - Hàng nhập khẩu",38200,,38200,,0,0,0,,available,,0.0,"{'id': 111461, 'name': 'OEM', 'slug': 'oem'}",2022-11-17
10828332,6370978171762," Bàn phím kiêm chuột không dây mini cho tivi box, smart tv UKB-500RF có đèn led** Nhu cầu giải trí với những thiết bị không dây ngày càng phát triển nó giúp cho cuộc sống trở nên thuận tiện hơn, với...","Bàn phím kiêm chuột không dây mini cho tivi box, smart tivi UKB-500RF có đèn led",104900,24.0,104900,,0,0,5,,available,,4.6,"{'id': 111461, 'name': 'OEM', 'slug': 'oem'}",2022-11-17
43813180,4945724423208,Hàng mới 100%Chỉ cần lắp pin vào sử dụng ngay không cần cài đặtNguồn: 2 viên pin AAAKhoảng cách sử dụng: 8mKích thước: 210*40*20mmTrọng lượng: 79g...,"Remote Điều Khiển dành Cho TV LED, Smart TV, Ti Vi Thông Minh TCL",29000,,29000,,0,0,0,,available,,0.0,"{'id': 111461, 'name': 'OEM', 'slug': 'oem'}",2022-11-17
178062048,1991220154059,"Full Array LED 4KDù xem gì, bạn đều sẽ thấy nội dung được nâng cấp lên gần chất lượng 4K nhờ bộ xử lý Cognitive Processor XR độc đáo. Tấm màn hình Full Array LED, được điều khiển chuyên nghiệp bởi c...",Google Tivi Sony 4K 85 inch XR-85X90K - Model 2022,56429900,,99000000,,42570100,43,0,,available,,0.0,"{'id': 18641, 'name': 'Sony', 'slug': 'sony'}",2022-11-17
14143226,4126643516084,"Thiết kế Side by Side đẳng cấp, hiện đạiTủ Lạnh Inverter Samsung RS62R5001B4/SV sở hữu kiểu dáng phẳng tinh giản đẹp mắt, kết hợp cùng tông màu đen tinh tế cùng thiết kế không gian sâu hiện đại, khôn...",Tủ Lạnh Inverter Samsung RS62R5001B4/SV (647L) - Hàng chính hãng,20380000,55.0,26490200,,6110200,23,19,,available,,5.0,"{'id': 18802, 'name': 'Samsung', 'slug': 'samsung'}",2022-11-17
24454099,4294963323924,"1. Micro Livestream C7 hàng loại 1 chất lượng tốt. (Xem video phân biệt sản phẩm)2. Dùng được trên máy tính và trên di động.3. Hỗ trợ 2 điện thoại (1 lấy nhạc, 1 livestream)4. Đặc biệt nhấn m...","Micro Livestream C7 , tặng tai nghe ,Thu Âm Hát Karaoke Livestream 3 in 1 ( giao màu ngẫu nhiên )",121135,248.0,121135,,0,0,23,,available,,3.9,"{'id': 111461, 'name': 'OEM', 'slug': 'oem'}",2022-11-17
58520117,3508097215675,"Thông tin chi tiết:Loại sản phẩm: Remote điều khiển từ xa TVThương hiệu TV tương thích: TCLChủng loại linh kiện: Loại tốt, chất lượng A+Dòng TV tương thích: Smart TV, TV thông minh TCLChức năng...","Remote Điều Khiển Dành Cho Smart TV, Ti Vi Thông Minh, Internet TV TCL Grade A+ (Kèm Pin AAA Maxell)",36900,1.0,36900,,0,0,0,,available,,0.0,"{'id': 111461, 'name': 'OEM', 'slug': 'oem'}",2022-11-17
186277481,7244673476676,"Casper LC-09FS33, Điều hòa Casper model mới 2022Điều hòa Casper LC-09FS33 9000 BTU 1 chiều sử dụng gas R32 dòng Grand - Turismo model mới nhất điều hòa Casper chính thức được bán ra thị trường nước t...",Máy lạnh Casper 1 chiều 1.0HP LC-09FS33 - Hàng chính hãng( Chỉ giao HCM),4980000,5.0,4980000,,0,0,1,,available,,4.0,"{'id': 48688, 'name': 'Casper', 'slug': 'casper'}",2022-11-17
97340060,5292622445657,"Tô điểm thêm cho không gian nội thất tại nhàSmart Tivi LG 4K 55 inch 55UP7550PTC có màn hình và đường viền mỏng kết hợp với thiết kế thẩm mỹ sẽ làm đẹp hơn cho bất kỳ không gian nào, giúp bạn tô điểm...",Smart Tivi LG 4K 55 inch 55UP7550PTC,11339900,77.0,20900000,,9560100,46,30,,available,,4.8,"{'id': 18851, 'name': 'LG', 'slug': 'lg'}",2022-11-17
104103004,4555717166003,"CÔNG DỤNG SẢN PHẨM1. Bảo quản mỹ phẩm cao cấp: không phải để chung mỹ phẩm với tủ lạnh thực phẩm, để ngay bàn trang điểm, vừa tiện, vừa sang lại gọn gàng.2. Trữ sữa vắt cho bé: , rất thuận tiện cho...","Tủ lạnh mini 8L dùng trên xe oto, gia đình, tủ lạnh mini",980000,13.0,980000,,0,0,3,,available,,4.0,"{'id': 111461, 'name': 'OEM', 'slug': 'oem'}",2022-11-17
20542335,5517006385826,"Kiểu dáng nhỏ gọn, màu sắc sang trọngTủ Lạnh Inverter Toshiba GR-B31VU-SK (253L) mang thiết kế nhỏ gọn, đi cùng kiểu dáng ngăn đá trên truyền thống, tủ lạnh mang đến sự quen thuộc cho người tiêu dùng...",Tủ Lạnh Inverter Toshiba GR-B31VU-SK (253L) - Hàng Chính Hãng,6050000,7.0,7290000,,1240000,17,3,,available,,4.7,"{'id': 18634, 'name': 'Toshiba', 'slug': 'toshiba'}",2022-11-17
155021733,8298089706617,"Giá treo màn hình máy tính Cao Cấp NB F100A ️ (22 - 35 inch) ️ Arm màn hình tải trọng 12Kg Mẫu mới 2021Tên gọi khác: Arm màn hình máy tính cao cấp dùng cho màn hình 22-35 inch, tích hợp cổng USB 3.0Tí...",Giá treo màn hình máy tính Cao Cấp NB F100A 22 - 35 inch - Arm màn hình tải trọng 12Kg Mẫu mới 2021 - Hàng Chính Hãng,503400,,503400,,0,0,0,,available,,0.0,"{'id': 168073, 'name': 'North Bayou', 'slug': 'north-bayou'}",2022-11-17
116191967,3449343900870,Remote điều khiển được nhiều model Smart TV SamsungChức năng nhận lệnh bằng giọng nóiTốc độ phản hồi nhanhTặng kèm pin AAA MaxellThông tin chi tiết:Loại sản phẩm: Smart remote điều khiển từ xa TV...,"Remote TV Điều Khiển Giọng Nói Dành Cho SAMSUNG Smart Tivi 4K, QLED",218000,76.0,218000,,0,0,19,,available,,4.6,"{'id': 111461, 'name': 'OEM', 'slug': 'oem'}",2022-11-17
193878491,2330363645199,"Thiết kế mạnh mẽ, tinh tế cùng công suất lớn 1.5 HP sở hữu những nét thiết kế cứng cáp mạnh mẽ, cùng với tông màu trắng thanh lịch tinh tế, đi cùng với công suất lớn 1.5 HP phù hợp với các không gian...",HÀNG CHÍNH HÃNG - Máy lạnh Sharp Inverter 1.5 HP AH-X12XEW - GIAO HCM,7450000,8.0,7450000,,0,0,0,,available,,0.0,"{'id': 19912, 'name': 'Sharp', 'slug': 'sharp'}",2022-11-17
91272462,1896442648591,"Giá treo tivi North Bayou P6 (45"" - 75"") nhập khẩuTrọng lượng: 5,8 kgKích thước hữu dụng: 20 x 20 đến 40 x 60 (cm)Tải trọng: 45,5 kgThành phần: Sắt và Sơn tĩnh điện.Xuất xứ: Trung QuốcSơn tĩnh đ...",Giá Treo TiVi North Bayou P6 Xoay Đa Năng Màu Đen Mẫu 2021 Lắp Cho Màn Hình Từ 45 inch - 75 inch Nhập Khẩu,395000,62.0,395000,,0,0,16,,available,,5.0,"{'id': 168073, 'name': 'North Bayou', 'slug': 'north-bayou'}",2022-11-17
107368771,7258146584520,Thông số kỹ thuật sản phẩm- Mẫu sản phẩm:  Chuột bay kiêm bàn phím Air Mouse Keyboard KM900 (Đen)- Tính năng Phụ kiện TVBox- Truyền tải và điều khiển: kỹ thuật tần số vô tuyến không dây 2.4 G RF- ...,"Chuột bay Airmouse có điều khiển bằng giọng nói KM900 HN chuyên dụng cho Android TV Box, Smart TV, PC Laptop",175000,25.0,175000,,0,0,3,,available,,3.7,"{'id': 111461, 'name': 'OEM', 'slug': 'oem'}",2022-11-17
42192494,9330233442928,"THÔNG TIN CHI TIẾTLoại sản phẩmRemote TVCông dụngĐiều khiển từ xa cho TV LGChủng loại phụ kiệnHàng thay thếMã remoteL1162Dòng TV tương thíchTV LED LG, Smart TV LGLoại sóng g...","Remote Điều Khiển Dùng Cho Smart TV LG, TV LED LG, TV Thông Minh LG RM-L1162",22100,,22100,,0,0,0,,available,,0.0,"{'id': 111461, 'name': 'OEM', 'slug': 'oem'}",2022-11-17
46691906,5496270510328,THÔNG TIN CHI TIẾTLoại sản phẩmRemote TVCông dụngĐiều khiển từ xa cho TV LGMã remoteAKB75095307Chủng loại linh kiệnHàng loại tốt - Chất lượng A+Dòng TV tương thíchInternet TV L...,"Remote Điều Khiển Dành Cho Smart TV LG, Internet TV LG AKB75095307 - Hàng nhập khẩu",25900,76.0,25900,,0,0,19,,available,,4.6,"{'id': 111461, 'name': 'OEM', 'slug': 'oem'}",2022-11-17
73681045,3209264046848,"Thiết kế hiện đại, chắc chắnSmart Tivi Casper Full HD 43 inch 43FX6200 sở hữu độ phân giải HD đem lại hình ảnh có độ nét cao tối ưu với màn hình kích thước 32 inch, chân đế thiết kế hình chữ V vững c...",Smart Tivi Casper Full HD 43 inch 43FX6200,5359900,361.0,9990000,,4630100,46,132,,available,,4.6,"{'id': 48688, 'name': 'Casper', 'slug': 'casper'}",2022-11-17
29114385,4389263671391,"Tủ lạnh Side by Side sang trọng, đẳng cấpTủ Lạnh Side By Side Inverter Samsung RS62R5001M9/SV (655L) có thiết kế Side by Side đẳng cấp, đi cùng gam màu sang trọng, thời thượng, tủ lạnh sẽ là điểm nhấ...",Tủ Lạnh Side By Side Inverter Samsung RS62R5001M9/SV (655L) - Hàng Chính Hãng,16010000,27.0,19990000,,3980000,20,10,,available,,5.0,"{'id': 18802, 'name': 'Samsung', 'slug': 'samsung'}",2022-11-17
54763797,4097726211946,"Tiết Kiệm Điện NăngDigital InverterTiết kiệm điện năng sử dụng nhờ công nghệ Digital Inverter tiên tiến. Máy hoạt động ổn định,và duy trì tốt nhiệt độ mong muốn mà không cần bật tắt thường xuyên....",Máy lạnh Inverter Samsung AR12TYHQASINSV (1.5HP) - Hàng chính hãng - Chỉ giao tại HCM,6940000,44.0,9990000,,3050000,31,17,,available,,4.1,"{'id': 18802, 'name': 'Samsung', 'slug': 'samsung'}",2022-11-17
104806285,5920322798134,GIAO HÀNG VÀ LẮP ĐẶT CÙNG LÚC.Thông số kỹ thuậtModel: WF-85I140BGBLoại máy giặt: Máy giặt cửa trướcKhối lượng giặt: 8.5 kgCông nghệ Inverter: CóChương trình giặt: 16 chương trìnhMàu sắc: Ghi ...,Máy Giặt Inverter Casper 8.5Kg WF-85I140BGB - Hàng chính hãng (Chỉ giao HCM),5040000,52.0,6990000,,1950000,28,21,,available,,5.0,"{'id': 48688, 'name': 'Casper', 'slug': 'casper'}",2022-11-17
102070908,8704570088676,"TÍNH NĂNG NỔI BẬTLàm nóng với tính năng cơ bản theo chuẩn chất lượng AristonThanh đốt 100% đồng, cho độ bền vượt trội, khả năng làm nóng nhanh và hiệu quảHệ thống an toàn đồng bộ TSS bảo đảm an t...",Bình Nước Nóng Gián Tiếp Ariston VITALY 20 SLIM 2.5 FE - Hàng chính hãng,1858999,5.0,1858999,,0,0,0,,available,,0.0,"{'id': 47795, 'name': 'Ariston', 'slug': 'ariston'}",2022-11-17
65439712,5144443687734,"Thiết kế thanh lịch, hiện đạiMáy Giặt Sấy LG Inverter 9 Kg FV1409G4V được thiết kế tối ưu, giặt được nhiều quần áo hơn, trong khi kích thước máy vẫn gọn gàng. Thiết kế vuông vắn với màu xám ghi sang ...",Máy Giặt Sấy LG Inverter 9 Kg FV1409G4V - Chỉ Giao HCM,13190000,181.0,19900000,,6710000,34,86,,available,,4.7,"{'id': 18851, 'name': 'LG', 'slug': 'lg'}",2022-11-17
162736014,6782804103012,"Máy sấy thông hơi Electrolux 7.5 kg EDV754H3WB sở hữu gam màu trắng sang trọng, thiết kế nhỏ gọn có thể đặt úp ngược lên máy giặt giúp tiết kiệm diện tích. Máy là sự lựa chọn phù hợp cho các gia đình ...",Máy sấy Electrolux 7.5 kg EDV754H3WB - Chỉ giao HCM,8550000,43.0,9990000,,1440000,14,13,,available,,4.8,"{'id': 19050, 'name': 'Electrolux', 'slug': 'electrolux'}",2022-11-17
47126554,2062827260294,"Thiết kế viền xanh độc đáo, mới lạMáy Lạnh Sharp Inverter 1.5 HP AH-X12XEW với thiết kế nguyên khối đơn giản với gam màu trắng nhẹ nhàng kết hợp viền xanh tinh tế, kiểu dáng nhỏ gọn quen thuộc với ng...",Máy Lạnh Sharp Inverter 1.5 HP AH-X12XEW - Chỉ giao tại HCM,7510000,435.0,9990000,,2480000,25,107,,available,,4.5,"{'id': 19912, 'name': 'Sharp', 'slug': 'sharp'}",2022-11-17
90162776,6861004979108,"Thiết kế sang trọng, hiện đại phù hợp cho gia đình từ 5 - 7 thành viênMáy Giặt Samsung Inverter 9.5kg WW95T4040CE/SV với thiết kế cửa trước tiện lợi, gam màu trắng sang trọng, cùng những công nghệ t...",Máy Giặt Samsung Inverter 9.5kg WW95T4040CE/SV - Chỉ Giao HCM,6670000,9.0,11489500,,4819500,42,2,,available,,5.0,"{'id': 18802, 'name': 'Samsung', 'slug': 'samsung'}",2022-11-17
98164252,6282056288294,"Remote điều khiển quạt Mitsubishi tặng kèm pin- Điều khiển quạt Mitsubishi phù hợp với nhiều model của hãng, bao gồm cả loại quạt đứng LV16 và quạt treo tường W16.- Sản phẩm điều khiển quạt Mitsubis...","Remote điều khiển cho quạt Mitsubishi, các loại quạt đứng và treo tường",61800,1.0,61800,,0,0,0,,available,,0.0,"{'id': 111461, 'name': 'OEM', 'slug': 'oem'}",2022-11-17
44018311,9584152857244,Chỉ cần lắp pin vào sử dụng ngay không cần cài đặtNguồn: 2 viên pin AAAKhoảng cách sử dụng: 8mKích thước: 210*40*20mmTrọng lượng: 79g...,ĐIỀU KHIỂN THÔNG MINH DÀNH CHO TIVI LG ,377600,6.0,377600,,0,0,2,,available,,5.0,"{'id': 111461, 'name': 'OEM', 'slug': 'oem'}",2022-11-17
29114822,3431471545795,"Tủ lạnh Side by Side sang trọng, đẳng cấpTủ Lạnh Side By Side Inverter Samsung RS62R5001M9/SV (647L) có thiết kế Side by Side đẳng cấp, đi cùng gam màu sang trọng, thời thượng, tủ lạnh sẽ là điểm nhấ...",Tủ Lạnh Side By Side Inverter Samsung RS62R5001M9/SV (647L) - Hàng Chính Hãng,15789000,5.0,15789000,,0,0,0,,available,,0.0,"{'id': 18802, 'name': 'Samsung', 'slug': 'samsung'}",2022-11-17
13764198,2210030119667,Kích thước (Rộng x Cao x Dài )280x175x110 (mm)Công suất4500WNhiệt độ làm việc tối đa55 độ CKhối lượng1.2kgDòng định mức20.5ATiết diện dây2.5 sqmmĐiện áp định mức (V/Hz)50...,MÁY NƯỚC NÓNG TRỰC TIẾP FERROLI RITA FS-4.5 TM( Chưa Có Vòi Sen Tắm) - Hàng Chính Hãng,1070182,45.0,1070182,,0,0,12,,available,,4.7,"{'id': 45923, 'name': 'Ferroli', 'slug': 'ferroli'}",2022-11-17
44043917,7069859250083,"Kích cỡ & Trọng lượngKÍCH THƯỚC (D X R X C) : D 320 x R 45 x C 217 (mm)TRỌNG LƯỢNG : 1,4 kgKhả năng phát lạiĐĨA : BD-RE, BD-ROM, Blu-ray Ultra HD, CD (CD-DA), CD-R / -RW, DVD+R, DVD+R hai lớp,...",Đầu phát đĩa Blu-ray Sony UBP-X700 (Hàng chính hãng),5850000,14.0,5850000,,0,0,1,,available,,5.0,"{'id': 18641, 'name': 'Sony', 'slug': 'sony'}",2022-11-17
65453428,4154401091573,"Thiết kế tinh tế và hiện đạiVới khối lượng giặt đến 8.5kg nhưng tổng thể máy giặt vẫn vô cùng nhỏ gọn. Cùng với màu trắng thanh thoát, sẽ giúp ngôi nhà của bạn trông hiện đại hơn.Lồng giặt của LG I...",Máy giặt LG Inverter 8.5 kg FV1408S4W - Chỉ giao HCM,8890000,312.0,12750000,,3860000,30,148,,available,,4.5,"{'id': 18851, 'name': 'LG', 'slug': 'lg'}",2022-11-17
152752966,4752888587638,"Công Tắc Ấm Siêu TốcThông số kỹ thuậtĐiện áp: 220VACMàu sắc: đenChất liệu vỏ bọc: nhựa cứng cách điện, chịu nhiệt caoThông số kích thước quý khách tham khảo trên ảnh - có thể có sai s...",Công Tắc Ấm Siêu Tốc,14000,17.0,14000,,0,0,2,,available,,3.0,"{'id': 111461, 'name': 'OEM', 'slug': 'oem'}",2022-11-17
155108720,3865192117031,"Vang cơ lai số JA DX6 NEW 2022 ( Sản phẩm Chính Hãng )Mặt trước được thiết các nút hiệu chỉnh rõ ràng, sắp xếp hợp lý, logic giúp người dùng dễ dàng sử dụng dù cho là người mới. Bao gồm các nút chứ...",VANG SỐ LAI CƠ JA DX6 - Hàng Chính Hãng,1750000,10.0,2187500,,437500,20,6,,available,,4.7,"{'id': 636739, 'name': 'JA', 'slug': 'ja'}",2022-11-17
118208821,1770873124292,"Dùng cho dòng tivi Samsung có hỗ trợ chức năng tìm kiếm thông tin bằng giọng nói Sản phẩm làm từ vật liệu nhựa tốt, các phím cơ học được in chữ và kí tự rõ Bắt âm khi bật chế độ giọng nói rất chuẩn Độ...",Điều khiển tivi tìm kiếm giọng nói dành cho tivi sam@sung,225000,,225000,,0,0,0,,available,,0.0,"{'id': 111461, 'name': 'OEM', 'slug': 'oem'}",2022-11-17
154726515,2244579450485,"Chân loa karaoke VenzaKTV BM 65 – Thiết kế hiện đại, chắc chắn, giá rẻ phù hợp nhiều mục đích sử dụng :Hiện nay ngoài thị trường có rất nhiều loại chân loa gỗ đi cùng đó là rất nhiều mức giá và kích...",Chân loa karaoke VenzaKTV BM 65 - Hàng chính hãng,550000,31.0,550000,,0,0,8,,available,,4.8,"{'id': 5346971, 'name': 'VenzaKTV', 'slug': 'venzaktv'}",2022-11-17
109693112,1673332961114,"TÍNH NĂNG NỔI BẬT:Làm nóng với tính năng cơ bản theo chuẩn chất lượng AristonThanh đốt 100% đồng, cho độ bền vượt trội, khả năng làm nóng nhanh và hiệu quảDung tích thật đúng cam kết, đảm bảo giá ...",Máy Nước Nóng Gián Tiếp Ariston Vitaly 30 2.5 FE (2500W) - Hàng chính hãng,1958999,,1958999,,0,0,0,,available,,0.0,"{'id': 47795, 'name': 'Ariston', 'slug': 'ariston'}",2022-11-17
123547877,7943836700236,       Khung treo TV Nghiêng 25 - 45 độ ( cách tường từ 40-50 mm)   - Mẫu Nghiêng:   +) Từ 24 đến 32 ( bắt được tivi 30 đến 40 in)   +) Từ 32 đến 37 ( bắt được tivi 30 đến 40 in)   +) Từ 42-60...,Khung treo TV Led Nghiêng từ 32 - 60 Inch (Nghiêng 25-45 độ ),64900,7.0,64900,,0,0,2,,available,,3.5,"{'id': 111461, 'name': 'OEM', 'slug': 'oem'}",2022-11-17
44216153,5437711056289,"THÔNG TIN CHI TIẾTLoại sản phẩmRemote TVCông dụngĐiều khiển từ xa cho TV SonyChủng loại phụ kiệnLoại tốt chất lượng A+Mã remoteRMT-TX300EDòng TV tương thíchTV LED, Internet TV,...","Remote Điều Khiển Dành Cho Internet TV, TV LED, Smart TV SONY RMT-TX300E (Kèm pin AAA Maxell)",37900,29.0,37900,,0,0,8,,available,,4.5,"{'id': 111461, 'name': 'OEM', 'slug': 'oem'}",2022-11-17
37130119,8163846317083,"THÔNG TIN CHI TIẾTLoại sản phẩmRemote TVCông dụngĐiều khiển từ xa cho TV SamsungChủng loại phụ kiệnHàng thay thếDòng TV tương thíchTV LCD, TV LED SamsungLoại sóng giao tiếpHồng...","Remote Điều Khiển Dùng Cho TV LCD, TV LED SAMSUNG AA59-00607A",95000,39.0,95000,,0,0,4,,available,,4.5,"{'id': 111461, 'name': 'OEM', 'slug': 'oem'}",2022-11-17
33233321,8790152599096,"Điều Khiển TiVi, Remote Cho Ti Vi- SamSungThông số sản phẩm:Màu đenChất liệu: ABSSử dụng cho TV SamsungKhoảng cách điều khiển: 8m (không rào cản)Pin: 2 x pin AAA (không bao gồm)Kích thước sản ...","Điều Khiển TiVi, Remote Cho Ti Vi SamSung",85000,53.0,85000,,0,0,10,,available,,4.1,"{'id': 111461, 'name': 'OEM', 'slug': 'oem'}",2022-11-17
190631354,4341537513173,CHAI XỊT VỆ SINH MÁY LẠNH/ MÁY ĐIỀU HÒA VÀ CÁC LOẠI QUẠT THÔNG GIÓDUNG TÍCH 500ML...,"Chai xịt vệ sinh máy lạnh/ máy điều hòa, máy quạt điện và các loại quạt thông gió khác...500ML, loại bỏ vi khuẩn, nấm mốc, mùi hôi khó chịu- Hàng nhập khẩu",99000,10.0,138600,,39600,29,2,,available,,5.0,"{'id': 4408565, 'name': 'SOHOGO', 'slug': 'sohogo'}",2022-11-17
119193686,2362416866218,     ...,Remote Điều khiển dành cho quạt Mitsubishi+ kèm pin 3V,42200,,42200,,0,0,0,,available,,0.0,"{'id': 111461, 'name': 'OEM', 'slug': 'oem'}",2022-11-17
